timestamp,device_id,N,P,K,temperature,humidity,ph,rainfall,soil_moisture
2026-01-29T12:07:05.677090,device-01,102,115,23,22.9,75.3,6.6,190.8,19.8
2026-01-29T12:07:08.677995,device-01,87,71,155,27.3,47.0,7.4,149.2,23.4
2026-01-29T12:07:11.678692,device-01,91,61,172,17.1,68.2,5.4,125.5,55.4
2026-01-29T12:07:14.679870,device-01,127,19,187,38.1,89.2,8.1,121.9,38.5
2026-01-29T12:07:17.680751,device-01,25,13,198,25.9,83.2,5.0,104.4,43.4
2026-01-29T12:07:20.681514,device-01,12,70,141,32.8,81.5,6.9,57.8,24.8
2026-01-29T12:07:23.682290,device-01,140,27,34,30.2,81.2,4.9,134.0,16.1
2026-01-29T12:07:26.683031,device-01,125,117,78,26.2,56.5,4.9,207.8,40.9
2026-01-29T12:07:29.684319,device-01,122,25,157,26.6,56.3,5.3,6.5,15.4
2026-01-29T12:07:32.685464,device-01,105,113,184,30.5,84.9,5.7,31.8,15.4
2026-01-29T12:07:35.686486,device-01,116,46,84,20.9,48.1,8.4,205.9,27.6
2026-01-29T12:07:38.687266,device-01,82,70,126,39.7,59.1,7.6,178.0,44.1
2026-01-29T12:07:41.688165,device-01,43,104,55,29.7,71.6,5.0,245.2,29.4
2026-01-29T12:07:44.688915,device-01,125,43,196,36.9,42.4,8.3,17.3,19.5
2026-01-29T12:07:47.689448,device-01,97,21,18,36.8,37.9,6.1,70.5,13.2
2026-01-29T12:07:50.690612,device-01,53,102,45,34.5,66.2,6.7,117.5,20.8
2026-01-29T12:07:53.692066,device-01,69,37,73,32.0,33.4,5.1,64.0,26.5
2026-01-29T12:07:56.693056,device-01,122,95,30,20.6,77.3,7.8,57.0,41.2
2026-01-29T12:07:59.694095,device-01,112,140,45,16.8,84.3,7.4,192.1,43.6
2026-01-29T12:08:02.694785,device-01,32,49,40,36.7,38.9,4.5,145.3,42.1
2026-01-29T12:08:05.695963,device-01,121,39,148,26.4,34.7,6.7,152.4,36.8
2026-01-29T12:08:08.696832,device-01,51,59,31,38.6,56.2,6.9,186.6,42.9
2026-01-29T12:08:11.697458,device-01,85,90,170,23.3,30.5,5.8,87.8,29.9
2026-01-29T12:08:14.698055,device-01,98,80,112,36.5,63.0,8.0,153.8,29.6
2026-01-29T12:08:17.699037,device-01,46,76,155,35.5,43.3,7.4,232.0,51.8
2026-01-29T12:08:20.699947,device-01,48,52,193,21.9,31.7,7.0,243.8,48.2
2026-01-29T12:08:23.700690,device-01,52,103,120,17.3,69.0,5.2,150.8,16.4
2026-01-29T12:08:26.701719,device-01,5,139,120,24.4,44.7,5.3,38.8,10.3
2026-01-29T12:08:29.702372,device-01,18,17,76,19.0,48.5,6.3,206.6,34.5
2026-01-29T12:08:32.703521,device-01,41,52,85,24.9,87.9,4.8,53.4,55.0
2026-01-29T12:08:35.704365,device-01,98,34,121,36.3,60.3,4.6,20.8,22.3
2026-01-29T12:08:38.705001,device-01,27,121,104,38.5,75.1,5.3,233.4,18.2
2026-01-29T12:08:41.705704,device-01,94,95,119,26.3,33.1,6.4,70.9,11.2
2026-01-29T12:08:44.706400,device-01,3,97,198,27.6,51.0,7.3,68.7,37.1
2026-01-29T12:08:47.707405,device-01,85,15,143,23.5,54.2,7.0,72.5,36.8
2026-01-29T12:08:50.708270,device-01,58,57,71,35.9,36.5,6.8,41.0,14.8
2026-01-29T12:08:53.708958,device-01,116,22,105,39.1,39.6,8.2,28.2,35.6
2026-01-29T12:08:56.709651,device-01,46,37,59,16.1,33.8,6.6,125.7,33.7
2026-01-29T12:08:59.710343,device-01,121,57,204,22.1,64.2,7.7,14.5,10.1
2026-01-29T12:09:02.711368,device-01,97,127,99,21.0,75.9,4.6,232.1,45.5
2026-01-29T12:09:05.712302,device-01,104,29,189,38.0,83.2,8.3,123.8,55.9
2026-01-29T12:09:08.713299,device-01,138,130,136,15.9,81.2,8.4,197.5,15.9
2026-01-29T12:09:11.714212,device-01,11,85,186,16.2,53.7,6.5,155.7,54.0
2026-01-29T12:09:14.715035,device-01,99,9,76,17.8,56.2,4.8,220.3,21.8
2026-01-29T12:09:17.715706,device-01,138,112,102,19.8,58.3,5.2,42.7,40.4
2026-01-29T12:09:20.716436,device-01,136,80,165,28.9,80.5,6.7,196.9,20.7
2026-01-29T12:09:23.717295,device-01,43,34,57,21.4,89.4,6.7,161.7,28.1
2026-01-29T12:09:26.718175,device-01,36,55,36,26.1,66.6,5.0,19.4,41.5
2026-01-29T12:09:29.719035,device-01,26,33,109,38.5,79.3,5.9,58.6,16.8
2026-01-29T12:09:32.719742,device-01,112,88,119,22.3,52.6,6.5,122.3,58.4
2026-01-29T12:09:35.721012,device-01,81,127,57,22.0,63.1,7.3,91.7,12.5
2026-01-29T12:09:38.722192,device-01,57,44,200,22.7,80.0,4.5,190.6,19.0
2026-01-29T12:09:41.723157,device-01,118,144,80,31.9,83.1,5.9,125.5,20.0
2026-01-29T12:09:44.724063,device-01,106,32,117,38.0,67.0,7.6,231.2,33.6
2026-01-29T12:09:47.725031,device-01,51,75,37,29.5,33.6,5.4,41.8,28.9
2026-01-29T12:09:50.725886,device-01,129,89,50,21.6,83.8,5.6,142.7,27.6
2026-01-29T12:09:53.726542,device-01,87,13,40,24.6,79.2,7.0,37.4,44.2
2026-01-29T12:09:56.727244,device-01,33,16,166,29.1,45.6,5.9,213.8,40.0
2026-01-29T12:09:59.728427,device-01,39,140,74,21.0,87.6,6.9,239.2,18.8
2026-01-29T12:10:02.729531,device-01,67,130,53,34.8,39.6,6.6,54.1,26.7
2026-01-29T12:10:05.730527,device-01,118,124,41,23.4,44.8,8.4,158.0,50.6
2026-01-29T12:10:08.731537,device-01,113,75,159,21.1,81.1,8.3,62.2,31.8
2026-01-29T12:10:11.732571,device-01,19,121,188,20.7,78.7,7.4,175.4,46.5
2026-01-29T12:10:14.733879,device-01,120,24,169,18.6,83.7,6.6,63.1,54.6
2026-01-29T12:10:17.735015,device-01,18,75,59,20.8,80.2,7.2,132.5,17.2
2026-01-29T12:10:20.735900,device-01,90,92,160,29.0,84.4,7.8,117.5,45.3
2026-01-29T12:10:23.737167,device-01,124,32,198,33.3,48.1,7.0,145.6,14.1
2026-01-29T12:10:26.737912,device-01,117,6,49,38.8,43.9,7.9,4.1,25.3
2026-01-29T12:10:29.739107,device-01,95,95,111,28.4,80.8,4.7,39.9,57.1
2026-01-29T12:10:32.739915,device-01,90,75,8,27.3,88.6,5.7,80.5,23.3
2026-01-29T12:10:35.740656,device-01,25,101,61,25.1,37.5,5.3,173.4,42.0
2026-01-29T12:10:38.741834,device-01,52,122,126,15.9,70.5,8.0,61.7,49.5
2026-01-29T12:10:41.742815,device-01,123,132,103,15.9,86.0,7.6,223.7,47.3
2026-01-29T12:10:44.744118,device-01,109,82,61,27.8,58.2,6.6,53.3,13.5
2026-01-29T12:10:47.745045,device-01,52,47,185,28.2,64.8,6.6,42.5,44.0
2026-01-29T12:10:50.746088,device-01,112,116,160,21.9,48.9,5.4,60.7,20.4
2026-01-29T12:10:53.746981,device-01,25,47,74,36.3,62.5,8.2,32.6,34.2
2026-01-29T12:10:56.747682,device-01,99,16,40,29.6,79.9,7.9,142.7,43.6
2026-01-29T12:10:59.748669,device-01,120,26,117,25.1,46.1,5.1,47.6,21.6
2026-01-29T12:11:02.749432,device-01,129,9,93,19.0,30.3,7.8,38.7,55.9
2026-01-29T12:11:05.750078,device-01,29,109,8,24.9,72.3,8.4,197.7,58.4
2026-01-29T12:11:08.750635,device-01,18,110,7,36.8,80.1,8.3,3.8,49.0
2026-01-29T12:11:11.751452,device-01,6,84,15,32.1,60.7,8.4,89.9,15.0
2026-01-29T12:11:14.752441,device-01,115,28,128,21.6,34.3,7.6,243.1,48.9
2026-01-29T12:11:17.753623,device-01,92,81,173,20.8,60.6,7.2,105.2,33.9
2026-01-29T12:11:20.754706,device-01,117,6,164,25.4,79.7,4.8,12.4,16.0
2026-01-29T12:11:23.755261,device-01,36,95,204,28.7,49.3,6.6,50.9,16.8
2026-01-29T12:11:26.756366,device-01,125,71,61,35.2,86.7,6.7,229.7,40.6
2026-01-29T12:11:29.757414,device-01,17,96,61,18.3,67.7,7.7,244.2,27.6
2026-01-29T12:11:32.758294,device-01,118,41,198,35.3,69.8,4.6,45.1,25.3
2026-01-29T12:11:35.759676,device-01,101,86,110,24.4,89.3,5.5,143.5,50.9
2026-01-29T12:11:38.761128,device-01,96,124,176,24.1,89.0,7.0,13.9,44.5
2026-01-29T12:11:41.761923,device-01,87,8,171,27.5,68.0,6.3,102.5,21.0
2026-01-29T12:11:44.763061,device-01,36,75,167,28.9,34.0,7.1,10.0,59.1
2026-01-29T12:11:47.764053,device-01,96,112,130,15.8,83.9,6.7,142.8,49.6
2026-01-29T12:11:50.765143,device-01,57,111,150,22.3,68.5,4.5,6.0,41.3
2026-01-29T12:11:53.765761,device-01,49,97,81,20.5,87.1,7.1,233.7,32.3
2026-01-29T12:11:56.766617,device-01,17,90,88,20.1,59.5,5.2,191.5,12.7
2026-01-29T12:11:59.767573,device-01,55,23,130,17.5,51.2,5.8,38.0,28.2
2026-01-29T12:12:02.768567,device-01,95,137,93,21.2,56.6,5.2,201.6,46.7
2026-01-29T12:12:05.769804,device-01,16,35,123,23.7,68.9,6.9,198.3,21.3
2026-01-29T12:12:08.770708,device-01,72,73,65,33.8,45.0,4.7,240.3,31.3
2026-01-29T12:12:11.771590,device-01,62,47,68,24.1,45.5,7.7,0.5,41.1
2026-01-29T12:12:14.772466,device-01,120,51,94,39.9,58.2,7.4,58.3,17.5
2026-01-29T12:12:17.773102,device-01,118,125,26,28.9,88.3,5.8,26.1,35.2
2026-01-29T12:12:20.773803,device-01,136,88,172,27.4,68.0,4.5,62.4,33.8
2026-01-29T12:12:23.774487,device-01,129,62,6,38.1,59.1,5.9,31.3,51.7
2026-01-29T12:12:26.775674,device-01,87,90,24,22.4,54.7,7.1,122.6,42.4
2026-01-29T12:12:29.776856,device-01,123,11,101,16.7,63.0,5.5,185.2,32.1
2026-01-29T12:12:32.777850,device-01,36,132,112,26.8,52.8,6.6,52.4,13.3
2026-01-29T12:12:35.778472,device-01,45,102,166,16.5,36.0,7.8,142.9,18.7
2026-01-29T12:12:38.779150,device-01,36,113,194,19.7,79.7,6.6,85.8,19.4
2026-01-29T12:12:41.780317,device-01,98,66,5,20.7,48.3,7.4,108.2,34.8
2026-01-29T12:12:44.811541,device-01,12,123,162,21.2,35.6,5.6,192.8,19.7
2026-01-29T12:12:47.812617,device-01,13,58,135,36.1,89.5,4.8,215.3,57.5
2026-01-29T12:12:50.813308,device-01,123,91,106,24.9,80.1,6.8,205.0,51.8
2026-01-29T12:12:53.814248,device-01,97,48,195,18.4,83.2,8.4,17.8,42.0
2026-01-29T12:12:56.814713,device-01,134,68,186,34.3,63.5,5.0,80.5,50.7
2026-01-29T12:12:59.815661,device-01,80,128,99,39.2,62.6,7.1,211.9,51.2
2026-01-29T12:13:02.816705,device-01,21,133,97,19.0,54.7,8.3,14.8,34.6
2026-01-29T12:13:05.817459,device-01,1,141,139,31.3,62.4,5.8,215.0,37.9
2026-01-29T12:13:08.818358,device-01,35,115,110,22.9,73.6,8.5,17.4,58.9
2026-01-29T12:13:11.819551,device-01,22,90,161,15.3,55.2,6.7,201.6,55.1
2026-01-29T12:13:14.820248,device-01,15,73,151,26.5,85.1,5.3,198.9,44.9
2026-01-29T12:13:17.821317,device-01,2,113,60,23.1,56.8,7.5,79.3,47.5
2026-01-29T12:13:20.822296,device-01,6,52,143,38.5,51.2,7.5,97.6,57.5
2026-01-29T12:13:23.823435,device-01,109,25,200,39.6,55.7,7.4,145.5,41.3
2026-01-29T12:13:26.824419,device-01,70,45,51,28.6,82.5,7.8,109.9,31.5
2026-01-29T12:13:29.825387,device-01,10,49,77,38.6,53.4,4.8,58.0,35.9
2026-01-29T12:13:32.826306,device-01,43,73,138,22.5,65.9,6.5,173.4,39.5
2026-01-29T12:13:35.827211,device-01,26,33,152,31.9,31.0,7.8,193.3,48.9
2026-01-29T12:13:38.828107,device-01,75,50,111,35.8,47.2,6.0,99.3,16.6
2026-01-29T12:13:41.829091,device-01,66,91,140,33.7,73.5,5.7,73.5,15.1
2026-01-29T12:13:44.829737,device-01,89,85,91,18.0,86.0,7.0,81.5,35.8
2026-01-29T12:13:47.830600,device-01,33,77,95,23.8,85.7,4.6,121.7,41.7
2026-01-29T12:13:50.831316,device-01,14,41,105,23.0,43.8,5.3,111.6,17.7
2026-01-29T12:13:53.832295,device-01,71,77,94,29.5,60.2,7.3,3.7,26.8
2026-01-29T12:13:56.832869,device-01,0,14,185,28.2,63.1,8.5,30.4,30.7
2026-01-29T12:13:59.833768,device-01,33,134,62,22.3,33.2,6.1,225.1,31.0
2026-01-29T12:14:02.834608,device-01,0,78,187,21.7,75.5,7.6,28.3,45.0
2026-01-29T12:14:05.835238,device-01,91,101,205,32.1,75.2,8.4,168.1,35.1
2026-01-29T12:14:08.835834,device-01,23,93,103,35.6,37.3,4.6,112.5,49.2
2026-01-29T12:14:11.836693,device-01,94,36,24,18.6,32.8,7.0,43.6,33.8
2026-01-29T12:14:14.837364,device-01,31,111,198,27.4,86.0,5.8,148.2,56.8
2026-01-29T12:14:17.838295,device-01,71,20,133,26.4,60.5,7.6,244.0,26.8
2026-01-29T12:14:20.839025,device-01,71,35,162,32.0,73.1,5.7,77.9,10.7
2026-01-29T12:14:23.839712,device-01,31,35,130,28.5,67.4,8.0,144.4,25.4
2026-01-29T12:14:26.840791,device-01,82,32,126,23.0,53.5,4.8,54.6,17.1
2026-01-29T12:14:29.841584,device-01,107,80,65,22.9,66.5,4.7,76.1,48.8
2026-01-29T12:14:32.842829,device-01,130,67,150,37.5,42.5,5.1,124.9,59.3
2026-01-29T12:14:35.843831,device-01,110,140,146,29.9,38.9,6.3,135.2,56.6
2026-01-29T12:14:38.844590,device-01,27,82,110,24.6,79.1,7.2,37.9,41.9
2026-01-29T12:14:41.845667,device-01,70,78,196,35.5,84.9,4.9,202.1,43.2
2026-01-29T12:14:44.846353,device-01,84,20,26,16.4,33.8,6.3,189.6,26.4
2026-01-29T12:14:47.847439,device-01,72,96,53,25.1,53.7,6.9,140.0,24.6
2026-01-29T12:14:50.848767,device-01,7,139,9,39.2,39.4,5.6,130.3,26.4
2026-01-29T12:14:53.849817,device-01,64,100,52,31.7,33.3,7.4,198.3,26.0
2026-01-29T12:14:56.851104,device-01,39,129,178,28.8,58.1,5.5,16.4,44.0
2026-01-29T12:14:59.851970,device-01,107,31,76,18.5,77.9,8.4,194.1,56.9
2026-01-29T12:15:02.852801,device-01,29,109,77,39.8,55.3,7.6,235.0,47.3
2026-01-29T12:15:05.853913,device-01,124,60,107,23.9,61.8,5.4,132.0,18.7
2026-01-29T12:15:08.855062,device-01,56,13,16,19.4,45.2,5.5,45.7,47.6
2026-01-29T12:15:11.856336,device-01,28,130,196,37.8,78.2,6.5,90.1,57.8
2026-01-29T12:15:14.857495,device-01,28,63,10,24.2,63.7,6.4,22.6,11.4
2026-01-29T12:15:17.858740,device-01,80,26,23,29.1,87.7,7.5,135.3,28.9
2026-01-29T12:15:20.859750,device-01,8,38,107,19.2,88.7,5.8,215.5,55.8
2026-01-29T12:15:23.860887,device-01,20,36,124,39.1,41.1,5.5,79.3,58.4
2026-01-29T12:15:26.861921,device-01,48,137,34,18.6,49.4,4.8,156.2,36.7
2026-01-29T12:15:29.863059,device-01,51,137,6,27.8,51.4,5.9,136.7,46.8
2026-01-29T12:15:32.863777,device-01,23,132,21,23.6,83.3,5.8,103.1,57.5
2026-01-29T12:15:35.864677,device-01,56,55,67,31.6,35.6,4.8,131.0,39.2
2026-01-29T12:15:38.865951,device-01,112,45,187,36.8,38.3,6.4,46.7,35.2
2026-01-29T12:15:41.866723,device-01,15,144,150,30.5,52.6,4.9,123.4,51.2
2026-01-29T12:15:44.867472,device-01,124,87,171,32.9,52.7,7.9,69.8,51.5
2026-01-29T12:15:47.868171,device-01,68,122,52,18.0,62.1,6.2,214.7,12.5
2026-01-29T12:15:50.869132,device-01,52,24,108,26.4,31.9,6.0,135.9,51.3
2026-01-29T12:15:53.870137,device-01,25,84,20,32.9,56.9,5.2,130.3,36.2
2026-01-29T12:15:56.871047,device-01,24,50,164,30.5,50.8,6.0,136.4,30.3
2026-01-29T12:15:59.872152,device-01,22,9,49,15.4,52.8,6.4,213.3,42.9
2026-01-29T12:16:02.872862,device-01,25,16,5,33.4,76.5,6.5,121.2,38.8
2026-01-29T12:16:05.873866,device-01,67,86,125,16.6,71.9,5.7,112.8,55.1
2026-01-29T12:16:08.874743,device-01,93,23,19,34.0,40.8,4.7,58.1,36.4
2026-01-29T12:16:11.876164,device-01,125,60,185,36.9,40.0,5.3,17.8,45.2
2026-01-29T12:16:14.876948,device-01,1,122,56,26.0,82.3,8.0,223.5,31.8
2026-01-29T12:16:17.877479,device-01,49,42,164,35.1,64.8,7.1,4.6,11.3
2026-01-29T12:16:20.878221,device-01,29,96,177,25.9,85.5,8.0,95.7,21.7
2026-01-29T12:16:23.879243,device-01,137,127,45,38.4,37.4,5.2,195.5,13.3
2026-01-29T12:16:26.879927,device-01,40,28,9,37.4,40.7,5.4,184.0,19.8
2026-01-29T12:16:29.880856,device-01,131,113,198,19.3,46.9,7.7,0.7,23.8
2026-01-29T12:16:32.881402,device-01,138,11,24,22.0,75.1,8.0,215.0,56.4
2026-01-29T12:16:35.882063,device-01,133,24,192,25.0,44.1,6.1,155.6,31.9
2026-01-29T12:16:38.882784,device-01,54,66,86,37.6,30.7,4.7,154.5,26.1
2026-01-29T12:16:41.883484,device-01,53,104,184,29.0,55.4,8.2,229.2,57.7
2026-01-29T12:16:44.884763,device-01,29,21,97,36.6,55.1,7.3,213.5,22.0
2026-01-29T12:16:47.885415,device-01,51,85,44,33.7,72.7,6.7,228.6,17.2
2026-01-29T12:16:50.886382,device-01,65,124,14,38.9,31.7,6.7,242.8,52.9
2026-01-29T12:16:53.887162,device-01,125,109,78,26.9,63.2,8.1,67.2,13.3
2026-01-29T12:16:56.888072,device-01,78,129,196,33.1,87.3,6.0,12.1,24.0
2026-01-29T12:16:59.888878,device-01,15,77,151,18.0,49.1,6.1,131.8,30.9
2026-01-29T12:17:02.889778,device-01,33,8,190,19.5,88.4,7.6,6.7,17.9
2026-01-29T12:17:05.890943,device-01,17,55,109,36.3,61.9,4.6,212.6,47.2
2026-01-29T12:17:08.891636,device-01,103,68,169,32.5,44.4,7.7,147.2,18.5
2026-01-29T12:17:11.892399,device-01,28,54,9,36.9,52.3,7.1,166.8,25.3
2026-01-29T12:17:14.893205,device-01,125,17,29,31.5,78.8,5.6,168.1,29.9
2026-01-29T12:17:17.894178,device-01,52,86,67,27.5,31.8,7.3,50.8,11.1
2026-01-29T12:17:20.895418,device-01,19,97,191,32.6,56.2,5.8,190.9,34.1
2026-01-29T12:17:23.896723,device-01,102,34,192,22.7,32.0,5.9,100.3,18.6
2026-01-29T12:17:26.897653,device-01,115,18,14,22.7,71.6,7.1,234.6,56.5
2026-01-29T12:17:29.898784,device-01,135,10,145,18.9,58.6,7.5,81.0,24.7
2026-01-29T12:17:32.899770,device-01,38,55,31,15.8,83.9,7.0,220.1,57.3
2026-01-29T12:17:35.901195,device-01,100,129,27,16.0,45.9,7.3,43.5,40.9
2026-01-29T12:17:38.901865,device-01,88,23,37,38.9,41.7,7.6,232.9,58.8
2026-01-29T12:17:41.902721,device-01,23,95,114,31.2,50.2,7.7,37.8,60.0
2026-01-29T12:17:44.903663,device-01,35,117,166,31.4,41.6,6.2,247.6,29.9
2026-01-29T12:17:47.904420,device-01,108,129,145,25.4,40.3,7.7,194.9,15.9
2026-01-29T12:17:50.905236,device-01,74,53,95,17.0,82.8,4.5,240.5,46.0
2026-01-29T12:17:53.906031,device-01,52,143,78,32.6,60.6,6.2,195.7,20.4
2026-01-29T12:17:56.906695,device-01,70,42,129,29.4,40.4,5.6,36.0,20.9
2026-01-29T12:17:59.907668,device-01,100,36,189,21.9,84.9,8.3,198.2,45.6
2026-01-29T12:18:02.908592,device-01,131,87,5,31.3,72.8,5.5,55.7,54.4
2026-01-29T12:18:05.909291,device-01,76,39,136,28.9,70.0,4.9,214.1,15.5
2026-01-29T12:18:08.909919,device-01,89,93,171,34.5,44.4,5.6,99.7,13.2
2026-01-29T12:18:11.910935,device-01,23,51,116,27.5,53.4,6.0,105.0,40.5
2026-01-29T12:18:14.911595,device-01,49,52,174,33.9,69.5,5.7,135.4,43.3
2026-01-29T12:18:17.912157,device-01,81,92,96,21.7,86.7,5.0,249.5,45.0
2026-01-29T12:18:20.912722,device-01,99,104,60,39.2,87.3,6.9,158.5,58.1
2026-01-29T12:18:23.913704,device-01,130,59,37,21.2,72.2,7.4,150.5,59.4
2026-01-29T12:18:26.914818,device-01,78,42,10,20.6,81.6,4.9,187.3,37.3
2026-01-29T12:18:29.915492,device-01,34,41,188,25.0,40.1,5.4,204.1,48.3
2026-01-29T12:18:32.916413,device-01,121,62,196,16.5,67.2,5.6,40.5,17.8
2026-01-29T12:18:35.917404,device-01,54,48,162,18.8,35.3,6.0,177.3,59.8
2026-01-29T12:18:38.918283,device-01,58,90,158,18.0,43.0,6.4,86.1,30.3
2026-01-29T12:18:41.919113,device-01,73,71,59,18.5,63.2,7.4,57.1,59.0
2026-01-29T12:18:44.919783,device-01,118,100,177,20.9,54.8,7.3,224.1,36.4
2026-01-29T12:18:47.920637,device-01,88,45,104,32.0,72.1,4.8,235.3,32.0
2026-01-29T12:18:50.921574,device-01,87,65,147,27.8,40.8,4.5,235.2,41.1
2026-01-29T12:18:53.922684,device-01,2,141,188,26.5,52.7,5.1,246.4,53.3
2026-01-29T12:18:56.923563,device-01,29,12,169,32.3,85.0,6.9,114.0,34.3
2026-01-29T12:18:59.924287,device-01,35,73,94,39.4,32.5,5.2,37.7,46.5
2026-01-29T12:19:02.925265,device-01,6,82,108,29.8,58.9,4.9,223.7,53.8
2026-01-29T12:19:05.926169,device-01,49,112,95,23.6,52.0,5.9,56.3,26.9
2026-01-29T12:19:08.926986,device-01,119,94,60,15.1,74.0,7.3,223.8,26.9
2026-01-29T12:19:11.927875,device-01,81,145,193,15.1,33.5,4.8,57.1,11.0
2026-01-29T12:19:14.928533,device-01,102,85,15,19.4,33.7,7.0,148.2,58.4
2026-01-29T12:19:17.929609,device-01,34,11,95,22.4,66.8,5.7,232.5,37.6
2026-01-29T12:19:20.930432,device-01,69,128,190,36.7,72.8,7.0,163.1,20.9
2026-01-29T12:19:23.931627,device-01,22,133,50,27.7,77.7,6.5,32.8,15.9
2026-01-29T12:19:26.932509,device-01,123,16,83,39.2,59.5,8.3,180.8,37.7
2026-01-29T12:19:29.933188,device-01,93,125,91,21.5,64.5,5.1,83.8,11.6
2026-01-29T12:19:32.934278,device-01,128,21,110,24.3,57.8,4.6,33.5,19.5
2026-01-29T12:19:35.934990,device-01,22,51,39,22.9,81.4,4.9,183.7,47.7
2026-01-29T12:19:38.935794,device-01,2,52,34,37.7,52.8,7.6,186.9,49.3
2026-01-29T12:19:41.936907,device-01,91,132,145,30.9,89.9,6.4,77.5,30.2
2026-01-29T12:19:44.937568,device-01,94,33,168,30.2,67.2,5.2,218.1,47.5
2026-01-29T12:19:47.938621,device-01,68,93,111,20.9,45.5,6.1,5.4,10.0
2026-01-29T12:19:50.939295,device-01,7,85,69,20.7,52.0,7.0,229.8,33.0
2026-01-29T12:19:53.940621,device-01,119,143,156,38.9,41.9,7.7,43.5,28.8
2026-01-29T12:19:56.941767,device-01,44,63,76,25.9,74.3,5.5,148.0,32.0
2026-01-29T12:19:59.943090,device-01,113,107,53,39.4,72.8,5.2,215.2,36.2
2026-01-29T12:20:02.943902,device-01,11,99,170,27.5,45.5,7.1,100.6,17.2
2026-01-29T12:20:05.945012,device-01,121,32,200,16.5,48.5,6.6,161.3,13.7
2026-01-29T12:20:08.945964,device-01,83,82,30,36.8,48.3,8.1,65.1,16.5
2026-01-29T12:20:11.946963,device-01,137,108,155,25.3,65.6,8.1,0.9,48.6
2026-01-29T12:20:14.947689,device-01,124,135,66,28.1,61.2,4.9,88.5,13.3
2026-01-29T12:20:17.948690,device-01,5,136,109,35.4,53.0,7.8,13.9,24.2
2026-01-29T12:20:20.949593,device-01,6,41,12,20.1,71.4,8.4,181.7,33.5
2026-01-29T12:20:23.950564,device-01,49,52,92,20.0,32.0,7.5,243.5,44.2
2026-01-29T12:20:26.951794,device-01,66,39,179,17.9,84.6,8.2,81.2,32.5
2026-01-29T12:20:29.952819,device-01,83,125,145,32.7,33.8,6.9,243.8,43.7
2026-01-29T12:20:32.953842,device-01,136,85,99,36.0,53.3,6.2,92.6,31.7
2026-01-29T12:20:35.955155,device-01,110,31,61,27.4,85.0,6.0,13.5,30.0
2026-01-29T12:20:38.956685,device-01,115,86,96,16.3,49.9,8.3,104.6,30.9
2026-01-29T12:20:41.957368,device-01,47,64,104,25.9,59.6,5.5,44.9,40.2
2026-01-29T12:20:44.958485,device-01,20,68,79,21.5,68.6,7.1,132.3,12.9
2026-01-29T12:20:47.959187,device-01,58,53,196,23.3,61.1,6.6,37.3,34.8
2026-01-29T12:20:50.959883,device-01,96,139,196,25.4,42.5,6.4,212.0,47.4
2026-01-29T12:20:53.961020,device-01,99,122,185,15.1,67.1,6.3,197.7,50.1
2026-01-29T12:20:56.962273,device-01,70,78,75,28.6,74.3,8.1,246.4,46.3
2026-01-29T12:20:59.963356,device-01,47,89,116,21.2,33.3,8.1,201.7,24.3
2026-01-29T12:21:02.964569,device-01,25,117,194,21.9,75.3,5.9,172.8,10.2
2026-01-29T12:21:05.965599,device-01,93,51,181,16.4,31.8,7.5,143.2,27.8
2026-01-29T12:21:08.966461,device-01,24,44,160,21.5,50.7,8.0,201.9,20.5
2026-01-29T12:21:11.967760,device-01,40,31,50,36.4,75.3,7.0,161.3,16.6
2026-01-29T12:21:14.968980,device-01,103,47,166,16.5,76.2,6.6,92.1,20.3
2026-01-29T12:21:17.969757,device-01,15,15,171,23.0,46.2,6.9,85.3,42.0
2026-01-29T12:21:20.971135,device-01,8,35,141,32.1,64.5,8.4,147.2,45.8
2026-01-29T12:21:23.971960,device-01,120,22,190,20.3,72.5,5.0,30.6,56.4
2026-01-29T12:21:26.972894,device-01,95,142,64,35.8,68.4,7.6,95.3,55.2
2026-01-29T12:21:29.973730,device-01,80,118,40,32.1,88.6,7.5,245.4,37.6
2026-01-29T12:21:32.974952,device-01,76,34,172,21.6,47.1,4.9,222.0,47.7
2026-01-29T12:21:35.976039,device-01,130,105,110,16.8,71.9,7.3,106.7,17.7
2026-01-29T12:21:38.976891,device-01,126,117,20,26.5,30.7,5.2,54.0,57.0
2026-01-29T12:21:41.977764,device-01,7,144,12,15.1,50.9,6.6,3.5,51.1
2026-01-29T12:21:44.978611,device-01,116,66,51,27.2,45.5,5.8,71.5,52.6
2026-01-29T12:21:47.979275,device-01,69,90,152,25.2,52.6,7.2,115.5,52.8
2026-01-29T12:21:50.980110,device-01,70,134,147,25.7,73.6,5.7,134.1,20.2
2026-01-29T12:21:53.981011,device-01,108,125,83,29.6,44.4,6.2,36.9,28.9
2026-01-29T12:21:56.981728,device-01,32,128,109,29.1,39.4,6.9,69.3,14.5
2026-01-29T12:21:59.982573,device-01,12,75,160,20.7,83.9,7.5,195.7,47.0
2026-01-29T12:22:02.983549,device-01,10,29,49,31.8,42.5,8.4,70.2,20.8
2026-01-29T12:22:05.984411,device-01,105,113,179,25.9,79.2,5.6,99.4,55.4
2026-01-29T12:22:08.985153,device-01,64,58,171,24.4,41.3,6.5,75.8,38.7
2026-01-29T12:22:11.986251,device-01,6,134,195,25.0,48.6,5.5,150.8,29.1
